device_id,screen_on_timestamp_unix,screen_on_timestamp_dt,screen_off_timestamp_unix,screen_off_timestamp_dt,screen_duration,unique_foreground_app_count,foreground_app_count,foreground_app_switch_count,foreground_app_switch_per_hour,foreground_app_duration_sum,unique_foreground_app_duration_max,concentration_ratio,foreground_apps_and_durations,unique_foreground_apps_and_durations,genres_and_durations
5a5e66fea0d468bb,1773629599,2026-03-16 11:53:19,1773629629,2026-03-16 11:53:49,30,1,1,0,0.0,25.615,25.615,1.0,com.kakao.talk:25.6,com.kakao.talk:25.6,ART_AND_DESIGN:0.0|AUTO_AND_VEHICLES:0.0|ANDROID_WEAR:0.0|BEAUTY:0.0|BOOKS_AND_REFERENCE:0.0|BUSINESS:0.0|COMICS:0.0|COMMUNICATION:25.6|DATING:0.0|EDUCATION:0.0|ENTERTAINMENT:0.0|EVENTS:0.0|FINANCE:0.0|FOOD_AND_DRINK:0.0|HEALTH_AND_FITNESS:0.0|HOUSE_AND_HOME:0.0|LIBRARIES_AND_DEMO:0.0|LIFESTYLE:0.0|MAPS_AND_NAVIGATION:0.0|MEDICAL:0.0|MUSIC_AND_AUDIO:0.0|NEWS_AND_MAGAZINES:0.0|PARENTING:0.0|PERSONALIZATION:0.0|PHOTOGRAPHY:0.0|PRODUCTIVITY:0.0|SHOPPING:0.0|SOCIAL:0.0|SPORTS:0.0|TOOLS:0.0|TRAVEL_AND_LOCAL:0.0|VIDEO_PLAYERS:0.0|WATCH_FACE:0.0|WEATHER:0.0|GAME:0.0|GAME_ACTION:0.0|GAME_ADVENTURE:0.0|GAME_ARCADE:0.0|GAME_BOARD:0.0|GAME_CARD:0.0|GAME_CASINO:0.0|GAME_CASUAL:0.0|GAME_EDUCATIONAL:0.0|GAME_MUSIC:0.0|GAME_PUZZLE:0.0|GAME_RACING:0.0|GAME_ROLE_PLAYING:0.0|GAME_SIMULATION:0.0|GAME_SPORTS:0.0|GAME_STRATEGY:0.0|GAME_TRIVIA:0.0|GAME_WORD:0.0|FAMILY:0.0|OTHER:0.0
5a5e66fea0d468bb,1773629851,2026-03-16 11:57:31,1773630159,2026-03-16 12:02:39,308,2,2,1,11.773478,305.772,299.983,0.9810676,com.kakao.talk:5.8|com.sec.android.app.launcher:300.0,com.sec.android.app.launcher:300.0|com.kakao.talk:5.8,ART_AND_DESIGN:0.0|AUTO_AND_VEHICLES:0.0|ANDROID_WEAR:0.0|BEAUTY:0.0|BOOKS_AND_REFERENCE:0.0|BUSINESS:0.0|COMICS:0.0|COMMUNICATION:5.8|DATING:0.0|EDUCATION:0.0|ENTERTAINMENT:0.0|EVENTS:0.0|FINANCE:0.0|FOOD_AND_DRINK:0.0|HEALTH_AND_FITNESS:0.0|HOUSE_AND_HOME:0.0|LIBRARIES_AND_DEMO:0.0|LIFESTYLE:0.0|MAPS_AND_NAVIGATION:0.0|MEDICAL:0.0|MUSIC_AND_AUDIO:0.0|NEWS_AND_MAGAZINES:0.0|PARENTING:0.0|PERSONALIZATION:300.0|PHOTOGRAPHY:0.0|PRODUCTIVITY:0.0|SHOPPING:0.0|SOCIAL:0.0|SPORTS:0.0|TOOLS:0.0|TRAVEL_AND_LOCAL:0.0|VIDEO_PLAYERS:0.0|WATCH_FACE:0.0|WEATHER:0.0|GAME:0.0|GAME_ACTION:0.0|GAME_ADVENTURE:0.0|GAME_ARCADE:0.0|GAME_BOARD:0.0|GAME_CARD:0.0|GAME_CASINO:0.0|GAME_CASUAL:0.0|GAME_EDUCATIONAL:0.0|GAME_MUSIC:0.0|GAME_PUZZLE:0.0|GAME_RACING:0.0|GAME_ROLE_PLAYING:0.0|GAME_SIMULATION:0.0|GAME_SPORTS:0.0|GAME_STRATEGY:0.0|GAME_TRIVIA:0.0|GAME_WORD:0.0|FAMILY:0.0|OTHER:0.0
5a5e66fea0d468bb,1773630552,2026-03-16 12:09:12,1773630557,2026-03-16 12:09:17,5,1,1,0,0.0,4.701,4.701,1.0,com.sec.android.app.launcher:4.7,com.sec.android.app.launcher:4.7,ART_AND_DESIGN:0.0|AUTO_AND_VEHICLES:0.0|ANDROID_WEAR:0.0|BEAUTY:0.0|BOOKS_AND_REFERENCE:0.0|BUSINESS:0.0|COMICS:0.0|COMMUNICATION:0.0|DATING:0.0|EDUCATION:0.0|ENTERTAINMENT:0.0|EVENTS:0.0|FINANCE:0.0|FOOD_AND_DRINK:0.0|HEALTH_AND_FITNESS:0.0|HOUSE_AND_HOME:0.0|LIBRARIES_AND_DEMO:0.0|LIFESTYLE:0.0|MAPS_AND_NAVIGATION:0.0|MEDICAL:0.0|MUSIC_AND_AUDIO:0.0|NEWS_AND_MAGAZINES:0.0|PARENTING:0.0|PERSONALIZATION:4.7|PHOTOGRAPHY:0.0|PRODUCTIVITY:0.0|SHOPPING:0.0|SOCIAL:0.0|SPORTS:0.0|TOOLS:0.0|TRAVEL_AND_LOCAL:0.0|VIDEO_PLAYERS:0.0|WATCH_FACE:0.0|WEATHER:0.0|GAME:0.0|GAME_ACTION:0.0|GAME_ADVENTURE:0.0|GAME_ARCADE:0.0|GAME_BOARD:0.0|GAME_CARD:0.0|GAME_CASINO:0.0|GAME_CASUAL:0.0|GAME_EDUCATIONAL:0.0|GAME_MUSIC:0.0|GAME_PUZZLE:0.0|GAME_RACING:0.0|GAME_ROLE_PLAYING:0.0|GAME_SIMULATION:0.0|GAME_SPORTS:0.0|GAME_STRATEGY:0.0|GAME_TRIVIA:0.0|GAME_WORD:0.0|FAMILY:0.0|OTHER:0.0
5a5e66fea0d468bb,1773630665,2026-03-16 12:11:05,1773630721,2026-03-16 12:12:01,56,2,2,1,69.336105,51.921,49.562,0.9545656,com.sec.android.app.launcher:2.4|com.kakao.talk:49.6,com.kakao.talk:49.6|com.sec.android.app.launcher:2.4,ART_AND_DESIGN:0.0|AUTO_AND_VEHICLES:0.0|ANDROID_WEAR:0.0|BEAUTY:0.0|BOOKS_AND_REFERENCE:0.0|BUSINESS:0.0|COMICS:0.0|COMMUNICATION:49.6|DATING:0.0|EDUCATION:0.0|ENTERTAINMENT:0.0|EVENTS:0.0|FINANCE:0.0|FOOD_AND_DRINK:0.0|HEALTH_AND_FITNESS:0.0|HOUSE_AND_HOME:0.0|LIBRARIES_AND_DEMO:0.0|LIFESTYLE:0.0|MAPS_AND_NAVIGATION:0.0|MEDICAL:0.0|MUSIC_AND_AUDIO:0.0|NEWS_AND_MAGAZINES:0.0|PARENTING:0.0|PERSONALIZATION:2.4|PHOTOGRAPHY:0.0|PRODUCTIVITY:0.0|SHOPPING:0.0|SOCIAL:0.0|SPORTS:0.0|TOOLS:0.0|TRAVEL_AND_LOCAL:0.0|VIDEO_PLAYERS:0.0|WATCH_FACE:0.0|WEATHER:0.0|GAME:0.0|GAME_ACTION:0.0|GAME_ADVENTURE:0.0|GAME_ARCADE:0.0|GAME_BOARD:0.0|GAME_CARD:0.0|GAME_CASINO:0.0|GAME_CASUAL:0.0|GAME_EDUCATIONAL:0.0|GAME_MUSIC:0.0|GAME_PUZZLE:0.0|GAME_RACING:0.0|GAME_ROLE_PLAYING:0.0|GAME_SIMULATION:0.0|GAME_SPORTS:0.0|GAME_STRATEGY:0.0|GAME_TRIVIA:0.0|GAME_WORD:0.0|FAMILY:0.0|OTHER:0.0
5a5e66fea0d468bb,1773635701,2026-03-16 13:35:01,1773635710,2026-03-16 13:35:10,9,1,1,0,0.0,2.415,2.415,1.0,com.sec.android.app.clockpackage:2.4,com.sec.android.app.clockpackage:2.4,ART_AND_DESIGN:0.0|AUTO_AND_VEHICLES:0.0|ANDROID_WEAR:0.0|BEAUTY:0.0|BOOKS_AND_REFERENCE:0.0|BUSINESS:0.0|COMICS:0.0|COMMUNICATION:0.0|DATING:0.0|EDUCATION:0.0|ENTERTAINMENT:0.0|EVENTS:0.0|FINANCE:0.0|FOOD_AND_DRINK:0.0|HEALTH_AND_FITNESS:0.0|HOUSE_AND_HOME:0.0|LIBRARIES_AND_DEMO:0.0|LIFESTYLE:0.0|MAPS_AND_NAVIGATION:0.0|MEDICAL:0.0|MUSIC_AND_AUDIO:0.0|NEWS_AND_MAGAZINES:0.0|PARENTING:0.0|PERSONALIZATION:0.0|PHOTOGRAPHY:0.0|PRODUCTIVITY:0.0|SHOPPING:0.0|SOCIAL:0.0|SPORTS:0.0|TOOLS:2.4|TRAVEL_AND_LOCAL:0.0|VIDEO_PLAYERS:0.0|WATCH_FACE:0.0|WEATHER:0.0|GAME:0.0|GAME_ACTION:0.0|GAME_ADVENTURE:0.0|GAME_ARCADE:0.0|GAME_BOARD:0.0|GAME_CARD:0.0|GAME_CASINO:0.0|GAME_CASUAL:0.0|GAME_EDUCATIONAL:0.0|GAME_MUSIC:0.0|GAME_PUZZLE:0.0|GAME_RACING:0.0|GAME_ROLE_PLAYING:0.0|GAME_SIMULATION:0.0|GAME_SPORTS:0.0|GAME_STRATEGY:0.0|GAME_TRIVIA:0.0|GAME_WORD:0.0|FAMILY:0.0|OTHER:0.0
5a5e66fea0d468bb,1773636009,2026-03-16 13:40:09,1773636032,2026-03-16 13:40:32,23,1,1,0,0.0,12.57,12.57,1.0,com.sec.android.app.launcher:12.6,com.sec.android.app.launcher:12.6,ART_AND_DESIGN:0.0|AUTO_AND_VEHICLES:0.0|ANDROID_WEAR:0.0|BEAUTY:0.0|BOOKS_AND_REFERENCE:0.0|BUSINESS:0.0|COMICS:0.0|COMMUNICATION:0.0|DATING:0.0|EDUCATION:0.0|ENTERTAINMENT:0.0|EVENTS:0.0|FINANCE:0.0|FOOD_AND_DRINK:0.0|HEALTH_AND_FITNESS:0.0|HOUSE_AND_HOME:0.0|LIBRARIES_AND_DEMO:0.0|LIFESTYLE:0.0|MAPS_AND_NAVIGATION:0.0|MEDICAL:0.0|MUSIC_AND_AUDIO:0.0|NEWS_AND_MAGAZINES:0.0|PARENTING:0.0|PERSONALIZATION:12.6|PHOTOGRAPHY:0.0|PRODUCTIVITY:0.0|SHOPPING:0.0|SOCIAL:0.0|SPORTS:0.0|TOOLS:0.0|TRAVEL_AND_LOCAL:0.0|VIDEO_PLAYERS:0.0|WATCH_FACE:0.0|WEATHER:0.0|GAME:0.0|GAME_ACTION:0.0|GAME_ADVENTURE:0.0|GAME_ARCADE:0.0|GAME_BOARD:0.0|GAME_CARD:0.0|GAME_CASINO:0.0|GAME_CASUAL:0.0|GAME_EDUCATIONAL:0.0|GAME_MUSIC:0.0|GAME_PUZZLE:0.0|GAME_RACING:0.0|GAME_ROLE_PLAYING:0.0|GAME_SIMULATION:0.0|GAME_SPORTS:0.0|GAME_STRATEGY:0.0|GAME_TRIVIA:0.0|GAME_WORD:0.0|FAMILY:0.0|OTHER:0.0
5a5e66fea0d468bb,1773636612,2026-03-16 13:50:12,1773636618,2026-03-16 13:50:18,6,1,1,0,0.0,5.429,5.429,1.0,com.sec.android.app.launcher:5.4,com.sec.android.app.launcher:5.4,ART_AND_DESIGN:0.0|AUTO_AND_VEHICLES:0.0|ANDROID_WEAR:0.0|BEAUTY:0.0|BOOKS_AND_REFERENCE:0.0|BUSINESS:0.0|COMICS:0.0|COMMUNICATION:0.0|DATING:0.0|EDUCATION:0.0|ENTERTAINMENT:0.0|EVENTS:0.0|FINANCE:0.0|FOOD_AND_DRINK:0.0|HEALTH_AND_FITNESS:0.0|HOUSE_AND_HOME:0.0|LIBRARIES_AND_DEMO:0.0|LIFESTYLE:0.0|MAPS_AND_NAVIGATION:0.0|MEDICAL:0.0|MUSIC_AND_AUDIO:0.0|NEWS_AND_MAGAZINES:0.0|PARENTING:0.0|PERSONALIZATION:5.4|PHOTOGRAPHY:0.0|PRODUCTIVITY:0.0|SHOPPING:0.0|SOCIAL:0.0|SPORTS:0.0|TOOLS:0.0|TRAVEL_AND_LOCAL:0.0|VIDEO_PLAYERS:0.0|WATCH_FACE:0.0|WEATHER:0.0|GAME:0.0|GAME_ACTION:0.0|GAME_ADVENTURE:0.0|GAME_ARCADE:0.0|GAME_BOARD:0.0|GAME_CARD:0.0|GAME_CASINO:0.0|GAME_CASUAL:0.0|GAME_EDUCATIONAL:0.0|GAME_MUSIC:0.0|GAME_PUZZLE:0.0|GAME_RACING:0.0|GAME_ROLE_PLAYING:0.0|GAME_SIMULATION:0.0|GAME_SPORTS:0.0|GAME_STRATEGY:0.0|GAME_TRIVIA:0.0|GAME_WORD:0.0|FAMILY:0.0|OTHER:0.0
5a5e66fea0d468bb,1773636630,2026-03-16 13:50:30,1773636708,2026-03-16 13:51:48,78,3,7,6,289.0831,74.719,35.3,0.4724367,com.sec.android.app.launcher:5.6|com.sec.android.app.sbrowser:23.6|com.sec.android.app.launcher:4.5|com.instagram.android:26.2|com.sec.android.app.launcher:1.0|com.sec.android.app.sbrowser:11.7|com.sec.android.app.launcher:2.0,com.sec.android.app.sbrowser:35.3|com.instagram.android:26.2|com.sec.android.app.launcher:13.2,ART_AND_DESIGN:0.0|AUTO_AND_VEHICLES:0.0|ANDROID_WEAR:0.0|BEAUTY:0.0|BOOKS_AND_REFERENCE:0.0|BUSINESS:0.0|COMICS:0.0|COMMUNICATION:35.3|DATING:0.0|EDUCATION:0.0|ENTERTAINMENT:0.0|EVENTS:0.0|FINANCE:0.0|FOOD_AND_DRINK:0.0|HEALTH_AND_FITNESS:0.0|HOUSE_AND_HOME:0.0|LIBRARIES_AND_DEMO:0.0|LIFESTYLE:0.0|MAPS_AND_NAVIGATION:0.0|MEDICAL:0.0|MUSIC_AND_AUDIO:0.0|NEWS_AND_MAGAZINES:0.0|PARENTING:0.0|PERSONALIZATION:13.2|PHOTOGRAPHY:0.0|PRODUCTIVITY:0.0|SHOPPING:0.0|SOCIAL:26.2|SPORTS:0.0|TOOLS:0.0|TRAVEL_AND_LOCAL:0.0|VIDEO_PLAYERS:0.0|WATCH_FACE:0.0|WEATHER:0.0|GAME:0.0|GAME_ACTION:0.0|GAME_ADVENTURE:0.0|GAME_ARCADE:0.0|GAME_BOARD:0.0|GAME_CARD:0.0|GAME_CASINO:0.0|GAME_CASUAL:0.0|GAME_EDUCATIONAL:0.0|GAME_MUSIC:0.0|GAME_PUZZLE:0.0|GAME_RACING:0.0|GAME_ROLE_PLAYING:0.0|GAME_SIMULATION:0.0|GAME_SPORTS:0.0|GAME_STRATEGY:0.0|GAME_TRIVIA:0.0|GAME_WORD:0.0|FAMILY:0.0|OTHER:0.0
5a5e66fea0d468bb,1773637231,2026-03-16 14:00:31,1773637257,2026-03-16 14:00:57,26,2,3,2,307.31146,23.429,20.655,0.8815997,com.sec.android.app.launcher:1.1|app.koreatech.ac.kr.smartkoreatech:20.7|com.sec.android.app.launcher:1.7,app.koreatech.ac.kr.smartkoreatech:20.7|com.sec.android.app.launcher:2.8,ART_AND_DESIGN:0.0|AUTO_AND_VEHICLES:0.0|ANDROID_WEAR:0.0|BEAUTY:0.0|BOOKS_AND_REFERENCE:0.0|BUSINESS:0.0|COMICS:0.0|COMMUNICATION:0.0|DATING:0.0|EDUCATION:20.7|ENTERTAINMENT:0.0|EVENTS:0.0|FINANCE:0.0|FOOD_AND_DRINK:0.0|HEALTH_AND_FITNESS:0.0|HOUSE_AND_HOME:0.0|LIBRARIES_AND_DEMO:0.0|LIFESTYLE:0.0|MAPS_AND_NAVIGATION:0.0|MEDICAL:0.0|MUSIC_AND_AUDIO:0.0|NEWS_AND_MAGAZINES:0.0|PARENTING:0.0|PERSONALIZATION:2.8|PHOTOGRAPHY:0.0|PRODUCTIVITY:0.0|SHOPPING:0.0|SOCIAL:0.0|SPORTS:0.0|TOOLS:0.0|TRAVEL_AND_LOCAL:0.0|VIDEO_PLAYERS:0.0|WATCH_FACE:0.0|WEATHER:0.0|GAME:0.0|GAME_ACTION:0.0|GAME_ADVENTURE:0.0|GAME_ARCADE:0.0|GAME_BOARD:0.0|GAME_CARD:0.0|GAME_CASINO:0.0|GAME_CASUAL:0.0|GAME_EDUCATIONAL:0.0|GAME_MUSIC:0.0|GAME_PUZZLE:0.0|GAME_RACING:0.0|GAME_ROLE_PLAYING:0.0|GAME_SIMULATION:0.0|GAME_SPORTS:0.0|GAME_STRATEGY:0.0|GAME_TRIVIA:0.0|GAME_WORD:0.0|FAMILY:0.0|OTHER:0.0
5a5e66fea0d468bb,1773639775,2026-03-16 14:42:55,1773639781,2026-03-16 14:43:01,6,1,1,0,0.0,4.871,4.871,1.0,com.sec.android.app.launcher:4.9,com.sec.android.app.launcher:4.9,ART_AND_DESIGN:0.0|AUTO_AND_VEHICLES:0.0|ANDROID_WEAR:0.0|BEAUTY:0.0|BOOKS_AND_REFERENCE:0.0|BUSINESS:0.0|COMICS:0.0|COMMUNICATION:0.0|DATING:0.0|EDUCATION:0.0|ENTERTAINMENT:0.0|EVENTS:0.0|FINANCE:0.0|FOOD_AND_DRINK:0.0|HEALTH_AND_FITNESS:0.0|HOUSE_AND_HOME:0.0|LIBRARIES_AND_DEMO:0.0|LIFESTYLE:0.0|MAPS_AND_NAVIGATION:0.0|MEDICAL:0.0|MUSIC_AND_AUDIO:0.0|NEWS_AND_MAGAZINES:0.0|PARENTING:0.0|PERSONALIZATION:4.9|PHOTOGRAPHY:0.0|PRODUCTIVITY:0.0|SHOPPING:0.0|SOCIAL:0.0|SPORTS:0.0|TOOLS:0.0|TRAVEL_AND_LOCAL:0.0|VIDEO_PLAYERS:0.0|WATCH_FACE:0.0|WEATHER:0.0|GAME:0.0|GAME_ACTION:0.0|GAME_ADVENTURE:0.0|GAME_ARCADE:0.0|GAME_BOARD:0.0|GAME_CARD:0.0|GAME_CASINO:0.0|GAME_CASUAL:0.0|GAME_EDUCATIONAL:0.0|GAME_MUSIC:0.0|GAME_PUZZLE:0.0|GAME_RACING:0.0|GAME_ROLE_PLAYING:0.0|GAME_SIMULATION:0.0|GAME_SPORTS:0.0|GAME_STRATEGY:0.0|GAME_TRIVIA:0.0|GAME_WORD:0.0|FAMILY:0.0|OTHER:0.0
5a5e66fea0d468bb,1773639833,2026-03-16 14:43:53,1773639963,2026-03-16 14:46:03,130,3,6,5,148.45972,121.245,112.598,0.92868155,com.sec.android.app.launcher:1.3|com.sec.android.app.launcher:3.6|com.sec.android.app.sbrowser:1.1|com.sec.android.app.launcher:1.2|com.instagram.android:112.6|com.sec.android.app.launcher:1.3,com.instagram.android:112.6|com.sec.android.app.launcher:7.5|com.sec.android.app.sbrowser:1.1,ART_AND_DESIGN:0.0|AUTO_AND_VEHICLES:0.0|ANDROID_WEAR:0.0|BEAUTY:0.0|BOOKS_AND_REFERENCE:0.0|BUSINESS:0.0|COMICS:0.0|COMMUNICATION:1.1|DATING:0.0|EDUCATION:0.0|ENTERTAINMENT:0.0|EVENTS:0.0|FINANCE:0.0|FOOD_AND_DRINK:0.0|HEALTH_AND_FITNESS:0.0|HOUSE_AND_HOME:0.0|LIBRARIES_AND_DEMO:0.0|LIFESTYLE:0.0|MAPS_AND_NAVIGATION:0.0|MEDICAL:0.0|MUSIC_AND_AUDIO:0.0|NEWS_AND_MAGAZINES:0.0|PARENTING:0.0|PERSONALIZATION:7.5|PHOTOGRAPHY:0.0|PRODUCTIVITY:0.0|SHOPPING:0.0|SOCIAL:112.6|SPORTS:0.0|TOOLS:0.0|TRAVEL_AND_LOCAL:0.0|VIDEO_PLAYERS:0.0|WATCH_FACE:0.0|WEATHER:0.0|GAME:0.0|GAME_ACTION:0.0|GAME_ADVENTURE:0.0|GAME_ARCADE:0.0|GAME_BOARD:0.0|GAME_CARD:0.0|GAME_CASINO:0.0|GAME_CASUAL:0.0|GAME_EDUCATIONAL:0.0|GAME_MUSIC:0.0|GAME_PUZZLE:0.0|GAME_RACING:0.0|GAME_ROLE_PLAYING:0.0|GAME_SIMULATION:0.0|GAME_SPORTS:0.0|GAME_STRATEGY:0.0|GAME_TRIVIA:0.0|GAME_WORD:0.0|FAMILY:0.0|OTHER:0.0
5a5e66fea0d468bb,1773639994,2026-03-16 14:46:34,1773640318,2026-03-16 14:51:58,324,2,4,3,33.74167,320.079,316.767,0.9896525,com.instagram.android:42.1|com.sec.android.app.launcher:2.1|com.instagram.android:274.7|com.sec.android.app.launcher:1.2,com.instagram.android:316.8|com.sec.android.app.launcher:3.3,ART_AND_DESIGN:0.0|AUTO_AND_VEHICLES:0.0|ANDROID_WEAR:0.0|BEAUTY:0.0|BOOKS_AND_REFERENCE:0.0|BUSINESS:0.0|COMICS:0.0|COMMUNICATION:0.0|DATING:0.0|EDUCATION:0.0|ENTERTAINMENT:0.0|EVENTS:0.0|FINANCE:0.0|FOOD_AND_DRINK:0.0|HEALTH_AND_FITNESS:0.0|HOUSE_AND_HOME:0.0|LIBRARIES_AND_DEMO:0.0|LIFESTYLE:0.0|MAPS_AND_NAVIGATION:0.0|MEDICAL:0.0|MUSIC_AND_AUDIO:0.0|NEWS_AND_MAGAZINES:0.0|PARENTING:0.0|PERSONALIZATION:3.3|PHOTOGRAPHY:0.0|PRODUCTIVITY:0.0|SHOPPING:0.0|SOCIAL:316.8|SPORTS:0.0|TOOLS:0.0|TRAVEL_AND_LOCAL:0.0|VIDEO_PLAYERS:0.0|WATCH_FACE:0.0|WEATHER:0.0|GAME:0.0|GAME_ACTION:0.0|GAME_ADVENTURE:0.0|GAME_ARCADE:0.0|GAME_BOARD:0.0|GAME_CARD:0.0|GAME_CASINO:0.0|GAME_CASUAL:0.0|GAME_EDUCATIONAL:0.0|GAME_MUSIC:0.0|GAME_PUZZLE:0.0|GAME_RACING:0.0|GAME_ROLE_PLAYING:0.0|GAME_SIMULATION:0.0|GAME_SPORTS:0.0|GAME_STRATEGY:0.0|GAME_TRIVIA:0.0|GAME_WORD:0.0|FAMILY:0.0|OTHER:0.0
5a5e66fea0d468bb,1773640318,2026-03-16 14:51:58,1773640322,2026-03-16 14:52:02,4,1,1,0,0.0,2.961,2.961,1.0,com.sec.android.app.launcher:3.0,com.sec.android.app.launcher:3.0,ART_AND_DESIGN:0.0|AUTO_AND_VEHICLES:0.0|ANDROID_WEAR:0.0|BEAUTY:0.0|BOOKS_AND_REFERENCE:0.0|BUSINESS:0.0|COMICS:0.0|COMMUNICATION:0.0|DATING:0.0|EDUCATION:0.0|ENTERTAINMENT:0.0|EVENTS:0.0|FINANCE:0.0|FOOD_AND_DRINK:0.0|HEALTH_AND_FITNESS:0.0|HOUSE_AND_HOME:0.0|LIBRARIES_AND_DEMO:0.0|LIFESTYLE:0.0|MAPS_AND_NAVIGATION:0.0|MEDICAL:0.0|MUSIC_AND_AUDIO:0.0|NEWS_AND_MAGAZINES:0.0|PARENTING:0.0|PERSONALIZATION:3.0|PHOTOGRAPHY:0.0|PRODUCTIVITY:0.0|SHOPPING:0.0|SOCIAL:0.0|SPORTS:0.0|TOOLS:0.0|TRAVEL_AND_LOCAL:0.0|VIDEO_PLAYERS:0.0|WATCH_FACE:0.0|WEATHER:0.0|GAME:0.0|GAME_ACTION:0.0|GAME_ADVENTURE:0.0|GAME_ARCADE:0.0|GAME_BOARD:0.0|GAME_CARD:0.0|GAME_CASINO:0.0|GAME_CASUAL:0.0|GAME_EDUCATIONAL:0.0|GAME_MUSIC:0.0|GAME_PUZZLE:0.0|GAME_RACING:0.0|GAME_ROLE_PLAYING:0.0|GAME_SIMULATION:0.0|GAME_SPORTS:0.0|GAME_STRATEGY:0.0|GAME_TRIVIA:0.0|GAME_WORD:0.0|FAMILY:0.0|OTHER:0.0
5a5e66fea0d468bb,1773641178,2026-03-16 15:06:18,1773641299,2026-03-16 15:08:19,121,6,12,11,341.61197,115.921,40.518,0.34953117,com.sec.android.app.launcher:2.7|com.sec.android.app.popupcalculator:40.5|com.sec.android.app.launcher:1.3|com.realbyteapps.moneymanagerfree:28.0|com.sec.android.app.launcher:1.3|viva.republica.toss:11.3|com.sec.android.app.launcher:3.4|com.sec.android.app.sbrowser:5.3|com.sec.android.app.launcher:2.2|com.sec.android.app.launcher:3.0|com.sec.android.app.clockpackage:1.6|com.sec.android.app.launcher:15.2,com.sec.android.app.popupcalculator:40.5|com.sec.android.app.launcher:29.2|com.realbyteapps.moneymanagerfree:28.0|viva.republica.toss:11.3|com.sec.android.app.sbrowser:5.3|com.sec.android.app.clockpackage:1.6,ART_AND_DESIGN:0.0|AUTO_AND_VEHICLES:0.0|ANDROID_WEAR:0.0|BEAUTY:0.0|BOOKS_AND_REFERENCE:0.0|BUSINESS:0.0|COMICS:0.0|COMMUNICATION:5.3|DATING:0.0|EDUCATION:0.0|ENTERTAINMENT:0.0|EVENTS:0.0|FINANCE:39.4|FOOD_AND_DRINK:0.0|HEALTH_AND_FITNESS:0.0|HOUSE_AND_HOME:0.0|LIBRARIES_AND_DEMO:0.0|LIFESTYLE:0.0|MAPS_AND_NAVIGATION:0.0|MEDICAL:0.0|MUSIC_AND_AUDIO:0.0|NEWS_AND_MAGAZINES:0.0|PARENTING:0.0|PERSONALIZATION:29.2|PHOTOGRAPHY:0.0|PRODUCTIVITY:0.0|SHOPPING:0.0|SOCIAL:0.0|SPORTS:0.0|TOOLS:42.1|TRAVEL_AND_LOCAL:0.0|VIDEO_PLAYERS:0.0|WATCH_FACE:0.0|WEATHER:0.0|GAME:0.0|GAME_ACTION:0.0|GAME_ADVENTURE:0.0|GAME_ARCADE:0.0|GAME_BOARD:0.0|GAME_CARD:0.0|GAME_CASINO:0.0|GAME_CASUAL:0.0|GAME_EDUCATIONAL:0.0|GAME_MUSIC:0.0|GAME_PUZZLE:0.0|GAME_RACING:0.0|GAME_ROLE_PLAYING:0.0|GAME_SIMULATION:0.0|GAME_SPORTS:0.0|GAME_STRATEGY:0.0|GAME_TRIVIA:0.0|GAME_WORD:0.0|FAMILY:0.0|OTHER:0.0
5a5e66fea0d468bb,1773641451,2026-03-16 15:10:51,1773641468,2026-03-16 15:11:08,17,2,3,2,469.48352,15.336,10.145,0.6615154,com.sec.android.app.launcher:6.5|com.instagram.android:5.2|com.sec.android.app.launcher:3.6,com.sec.android.app.launcher:10.1|com.instagram.android:5.2,ART_AND_DESIGN:0.0|AUTO_AND_VEHICLES:0.0|ANDROID_WEAR:0.0|BEAUTY:0.0|BOOKS_AND_REFERENCE:0.0|BUSINESS:0.0|COMICS:0.0|COMMUNICATION:0.0|DATING:0.0|EDUCATION:0.0|ENTERTAINMENT:0.0|EVENTS:0.0|FINANCE:0.0|FOOD_AND_DRINK:0.0|HEALTH_AND_FITNESS:0.0|HOUSE_AND_HOME:0.0|LIBRARIES_AND_DEMO:0.0|LIFESTYLE:0.0|MAPS_AND_NAVIGATION:0.0|MEDICAL:0.0|MUSIC_AND_AUDIO:0.0|NEWS_AND_MAGAZINES:0.0|PARENTING:0.0|PERSONALIZATION:10.1|PHOTOGRAPHY:0.0|PRODUCTIVITY:0.0|SHOPPING:0.0|SOCIAL:5.2|SPORTS:0.0|TOOLS:0.0|TRAVEL_AND_LOCAL:0.0|VIDEO_PLAYERS:0.0|WATCH_FACE:0.0|WEATHER:0.0|GAME:0.0|GAME_ACTION:0.0|GAME_ADVENTURE:0.0|GAME_ARCADE:0.0|GAME_BOARD:0.0|GAME_CARD:0.0|GAME_CASINO:0.0|GAME_CASUAL:0.0|GAME_EDUCATIONAL:0.0|GAME_MUSIC:0.0|GAME_PUZZLE:0.0|GAME_RACING:0.0|GAME_ROLE_PLAYING:0.0|GAME_SIMULATION:0.0|GAME_SPORTS:0.0|GAME_STRATEGY:0.0|GAME_TRIVIA:0.0|GAME_WORD:0.0|FAMILY:0.0|OTHER:0.0
